wafer_id,lot_id,die_row,die_col,bin_result,bin_code
W066,L1034,0,1,FAIL,3
W066,L1034,0,2,FAIL,5
W066,L1034,0,3,FAIL,5
W066,L1034,0,4,PASS,1
W066,L1034,1,0,FAIL,5
W066,L1034,1,1,PASS,1
W066,L1034,1,2,FAIL,5
W066,L1034,1,3,PASS,1
W066,L1034,1,4,PASS,1
W066,L1034,2,0,FAIL,3
W066,L1034,2,1,PASS,1
W066,L1034,2,2,PASS,1
W066,L1034,2,3,PASS,1
W066,L1034,2,4,FAIL,3
W066,L1034,3,0,PASS,1
W066,L1034,3,1,FAIL,5
W066,L1034,3,2,PASS,1
W066,L1034,3,3,PASS,1
W066,L1034,3,4,PASS,1
W066,L1034,4,0,FAIL,3
W066,L1034,4,1,PASS,1
W066,L1034,4,2,FAIL,4
W066,L1034,4,3,PASS,1
W066,L1034,4,4,FAIL,5
W067,L1034,0,0,PASS,1
W067,L1034,0,1,PASS,1
W067,L1034,0,2,PASS,1
W067,L1034,0,3,FAIL,5
W067,L1034,0,4,FAIL,4
W067,L1034,1,0,FAIL,5
W067,L1034,1,1,PASS,1
W067,L1034,1,2,PASS,1
W067,L1034,1,3,PASS,1
W067,L1034,1,4,PASS,1
W067,L1034,2,0,FAIL,3
W067,L1034,2,1,PASS,1
W067,L1034,2,2,PASS,1
W067,L1034,2,3,PASS,1
W067,L1034,2,4,FAIL,5
W067,L1034,3,0,FAIL,5
W067,L1034,3,1,PASS,1
W067,L1034,3,2,PASS,1
W067,L1034,3,3,PASS,1
W067,L1034,3,4,FAIL,5
W067,L1034,4,0,PASS,1
W067,L1034,4,1,PASS,1
W067,L1034,4,2,PASS,1
W067,L1034,4,3,FAIL,3
W067,L1034,4,4,FAIL,3
W068,L1034,0,0,FAIL,3
W068,L1034,0,1,FAIL,3
W068,L1034,0,2,FAIL,4
W068,L1034,0,3,FAIL,4
W068,L1034,0,4,PASS,1
W068,L1034,1,0,FAIL,5
W068,L1034,1,1,PASS,1
W068,L1034,1,2,PASS,1
W068,L1034,1,3,PASS,1
W068,L1034,1,4,FAIL,5
W068,L1034,2,0,FAIL,4
W068,L1034,2,1,FAIL,5
W068,L1034,2,2,PASS,1
W068,L1034,2,3,PASS,1
W068,L1034,2,4,PASS,1
W068,L1034,3,0,FAIL,3
W068,L1034,3,1,PASS,1
W068,L1034,3,2,PASS,1
W068,L1034,3,3,PASS,1
W068,L1034,3,4,FAIL,3
W068,L1034,4,0,FAIL,4
W068,L1034,4,1,PASS,1
W068,L1034,4,2,FAIL,4
W068,L1034,4,3,PASS,1
W068,L1034,4,4,PASS,1
W069,L1034,0,0,PASS,1
W069,L1034,0,1,PASS,1
W069,L1034,0,2,PASS,1
W069,L1034,0,3,PASS,1
W069,L1034,0,4,PASS,1
W069,L1034,1,0,FAIL,3
W069,L1034,1,1,PASS,1
W069,L1034,1,2,PASS,1
W069,L1034,1,3,PASS,1
W069,L1034,1,4,PASS,1
W069,L1034,2,0,FAIL,5
W069,L1034,2,1,PASS,1
W069,L1034,2,2,FAIL,5
W069,L1034,2,3,FAIL,4
W069,L1034,2,4,PASS,1
W069,L1034,3,0,FAIL,5
W069,L1034,3,1,FAIL,5
W069,L1034,3,2,PASS,1
W069,L1034,3,3,PASS,1
W069,L1034,3,4,FAIL,3
W069,L1034,4,0,FAIL,5
W069,L1034,4,1,FAIL,5
W069,L1034,4,2,FAIL,4
W069,L1034,4,3,PASS,1
W069,L1034,4,4,FAIL,3
W070,L1034,0,0,FAIL,3
W070,L1034,0,1,PASS,1
W070,L1034,0,2,FAIL,3
W070,L1034,0,3,FAIL,5
W070,L1034,0,4,FAIL,3
W070,L1034,1,0,PASS,1
W070,L1034,1,1,FAIL,4
W070,L1034,1,2,FAIL,4
W070,L1034,1,3,FAIL,3
W070,L1034,1,4,PASS,1
W070,L1034,2,0,PASS,1
W070,L1034,2,1,PASS,1
W070,L1034,2,2,PASS,1
W070,L1034,2,3,PASS,1
W070,L1034,2,4,FAIL,4
W070,L1034,3,0,FAIL,5
W070,L1034,3,1,PASS,1
W070,L1034,3,2,PASS,1
W070,L1034,3,3,FAIL,4
W070,L1034,3,4,FAIL,5
W070,L1034,4,0,FAIL,3
W070,L1034,4,1,PASS,1
W070,L1034,4,2,FAIL,3
W070,L1034,4,3,PASS,1
W070,L1034,4,4,PASS,1
W071,L1035,0,0,FAIL,5
W071,L1035,0,1,FAIL,5
W071,L1035,0,2,FAIL,3
W071,L1035,0,3,FAIL,4
W071,L1035,0,4,FAIL,3
W071,L1035,1,0,PASS,1
W071,L1035,1,1,PASS,1
W071,L1035,1,2,FAIL,5
W071,L1035,1,3,PASS,1
W071,L1035,1,4,PASS,1
W071,L1035,2,0,PASS,1
W071,L1035,2,1,FAIL,3
W071,L1035,2,2,FAIL,5
W071,L1035,2,3,FAIL,5
W071,L1035,2,4,FAIL,3
W071,L1035,3,0,FAIL,3
W071,L1035,3,1,PASS,1
W071,L1035,3,2,FAIL,3
W071,L1035,3,3,PASS,1
W071,L1035,3,4,PASS,1
W071,L1035,4,0,FAIL,4
W071,L1035,4,1,FAIL,5
W071,L1035,4,2,FAIL,5
W071,L1035,4,3,FAIL,5
W071,L1035,4,4,PASS,1
W072,L1035,0,0,FAIL,3
W072,L1035,0,1,PASS,1
W072,L1035,0,2,FAIL,4
W072,L1035,0,3,FAIL,3
W072,L1035,0,4,FAIL,5
W072,L1035,1,0,PASS,1
W072,L1035,1,1,PASS,1
W072,L1035,1,2,PASS,1
W072,L1035,1,3,PASS,1
W072,L1035,1,4,FAIL,4
W072,L1035,2,0,PASS,1
W072,L1035,2,1,PASS,1
W072,L1035,2,2,PASS,1
W072,L1035,2,3,PASS,1
W072,L1035,2,4,FAIL,3
W072,L1035,3,0,FAIL,3
W072,L1035,3,1,PASS,1
W072,L1035,3,2,PASS,1
W072,L1035,3,3,PASS,1
W072,L1035,3,4,FAIL,5
W072,L1035,4,0,FAIL,4
W072,L1035,4,1,PASS,1
W072,L1035,4,2,FAIL,4
W072,L1035,4,3,FAIL,3
W072,L1035,4,4,FAIL,4
W073,L1035,0,0,FAIL,5
W073,L1035,0,1,FAIL,4
W073,L1035,0,2,PASS,1
W073,L1035,0,3,FAIL,5
W073,L1035,0,4,PASS,1
W073,L1035,1,0,FAIL,4
W073,L1035,1,1,PASS,1
W073,L1035,1,2,PASS,1
W073,L1035,1,3,PASS,1
W073,L1035,1,4,FAIL,5
W073,L1035,2,0,FAIL,5
W073,L1035,2,1,FAIL,3
W073,L1035,2,2,PASS,1
W073,L1035,2,3,PASS,1
W073,L1035,2,4,PASS,1
W073,L1035,3,0,FAIL,3
W073,L1035,3,1,PASS,1
W073,L1035,3,2,FAIL,4
W073,L1035,3,3,PASS,1
W073,L1035,3,4,FAIL,5
W073,L1035,4,0,FAIL,3
W073,L1035,4,1,FAIL,4
W073,L1035,4,2,FAIL,5
W073,L1035,4,3,FAIL,4
W073,L1035,4,4,FAIL,5
W074,L1035,0,0,PASS,1
W074,L1035,0,1,FAIL,5
W074,L1035,0,2,FAIL,4
W074,L1035,0,3,PASS,1
W074,L1035,0,4,FAIL,4
W074,L1035,1,0,FAIL,3
W074,L1035,1,1,PASS,1
W074,L1035,1,2,FAIL,5
W074,L1035,1,3,PASS,1
W074,L1035,1,4,FAIL,4
W074,L1035,2,0,FAIL,3
W074,L1035,2,1,PASS,1
W074,L1035,2,2,PASS,1
W074,L1035,2,3,PASS,1
W074,L1035,2,4,FAIL,5
W074,L1035,3,0,PASS,1
W074,L1035,3,1,PASS,1
W074,L1035,3,2,PASS,1
W074,L1035,3,3,PASS,1
W074,L1035,3,4,FAIL,5
W074,L1035,4,0,FAIL,3
W074,L1035,4,1,PASS,1
W074,L1035,4,2,FAIL,3
W074,L1035,4,3,FAIL,4
W074,L1035,4,4,FAIL,5
W075,L1035,0,0,PASS,1
W075,L1035,0,1,PASS,1
W075,L1035,0,2,FAIL,3
W075,L1035,0,3,PASS,1
W075,L1035,0,4,FAIL,3
W075,L1035,1,0,FAIL,5
W075,L1035,1,1,FAIL,5
W075,L1035,1,2,FAIL,3
W075,L1035,1,3,PASS,1
W075,L1035,1,4,FAIL,5
W075,L1035,2,0,FAIL,5
W075,L1035,2,1,PASS,1
W075,L1035,2,2,PASS,1
W075,L1035,2,3,FAIL,5
W075,L1035,2,4,FAIL,3
W075,L1035,3,0,FAIL,5
W075,L1035,3,1,FAIL,4
W075,L1035,3,2,FAIL,5
W075,L1035,3,3,PASS,1
W075,L1035,3,4,PASS,1
W075,L1035,4,0,PASS,1
W075,L1035,4,1,FAIL,3
W075,L1035,4,2,FAIL,3
W075,L1035,4,3,FAIL,5
W075,L1035,4,4,FAIL,4
W076,L1036,0,0,FAIL,4
W076,L1036,0,1,FAIL,4
W076,L1036,0,2,FAIL,3
W076,L1036,0,3,PASS,1
W076,L1036,0,4,FAIL,5
W076,L1036,1,0,PASS,1
W076,L1036,1,1,FAIL,5
W076,L1036,1,2,PASS,1
W076,L1036,1,3,FAIL,4
W076,L1036,1,4,FAIL,4
W076,L1036,2,0,FAIL,3
W076,L1036,2,1,PASS,1
W076,L1036,2,2,FAIL,4
W076,L1036,2,3,PASS,1
W076,L1036,2,4,FAIL,3
W076,L1036,3,0,PASS,1
W076,L1036,3,1,PASS,1
W076,L1036,3,2,FAIL,5
W076,L1036,3,3,PASS,1
W076,L1036,3,4,FAIL,3
W076,L1036,4,0,PASS,1
W076,L1036,4,1,FAIL,4
W076,L1036,4,2,PASS,1
W076,L1036,4,3,FAIL,3
W076,L1036,4,4,FAIL,4
W077,L1036,0,0,FAIL,3
W077,L1036,0,1,FAIL,5
W077,L1036,0,2,PASS,1
W077,L1036,0,3,PASS,1
W077,L1036,0,4,FAIL,5
W077,L1036,1,0,FAIL,4
W077,L1036,1,1,PASS,1
W077,L1036,1,2,PASS,1
W077,L1036,1,3,PASS,1
W077,L1036,1,4,FAIL,5
W077,L1036,2,0,FAIL,5
W077,L1036,2,1,PASS,1
W077,L1036,2,2,PASS,1
W077,L1036,2,3,FAIL,3
W077,L1036,2,4,PASS,1
W077,L1036,3,0,FAIL,5
W077,L1036,3,1,PASS,1
W077,L1036,3,2,PASS,1
W077,L1036,3,3,PASS,1
W077,L1036,3,4,FAIL,4
W077,L1036,4,0,FAIL,4
W077,L1036,4,1,FAIL,4
W077,L1036,4,2,FAIL,4
W077,L1036,4,3,FAIL,5
W077,L1036,4,4,FAIL,4
W078,L1036,0,0,FAIL,5
W078,L1036,0,1,FAIL,3
W078,L1036,0,2,FAIL,3
W078,L1036,0,3,FAIL,4
W078,L1036,0,4,FAIL,5
W078,L1036,1,0,FAIL,4
W078,L1036,1,1,FAIL,3
W078,L1036,1,2,FAIL,4
W078,L1036,1,3,PASS,1
W078,L1036,1,4,FAIL,3
W078,L1036,2,0,FAIL,3
W078,L1036,2,1,PASS,1
W078,L1036,2,2,PASS,1
W078,L1036,2,3,PASS,1
W078,L1036,2,4,FAIL,3
W078,L1036,3,0,FAIL,3
W078,L1036,3,1,PASS,1
W078,L1036,3,2,PASS,1
W078,L1036,3,3,PASS,1
W078,L1036,3,4,FAIL,4
W078,L1036,4,0,FAIL,3
W078,L1036,4,1,FAIL,5
W078,L1036,4,2,PASS,1
W078,L1036,4,3,PASS,1
W078,L1036,4,4,FAIL,3
W079,L1036,0,0,FAIL,3
W079,L1036,0,1,FAIL,4
W079,L1036,0,2,FAIL,3
W079,L1036,0,3,FAIL,4
W079,L1036,0,4,FAIL,4
W079,L1036,1,0,FAIL,3
W079,L1036,1,1,PASS,1
W079,L1036,1,2,PASS,1
W079,L1036,1,3,PASS,1
W079,L1036,1,4,FAIL,5
W079,L1036,2,0,FAIL,3
W079,L1036,2,1,FAIL,3
W079,L1036,2,2,PASS,1
W079,L1036,2,3,PASS,1
W079,L1036,2,4,FAIL,4
W079,L1036,3,0,FAIL,4
W079,L1036,3,1,PASS,1
W079,L1036,3,2,PASS,1
W079,L1036,3,3,PASS,1
W079,L1036,3,4,FAIL,4
W079,L1036,4,0,FAIL,5
W079,L1036,4,1,FAIL,4
W079,L1036,4,2,FAIL,4
W079,L1036,4,3,PASS,1
W079,L1036,4,4,FAIL,5
W080,L1036,0,0,FAIL,5
W080,L1036,0,1,FAIL,4
W080,L1036,0,2,FAIL,4
W080,L1036,0,3,FAIL,5
W080,L1036,0,4,FAIL,5
W080,L1036,1,0,FAIL,5
W080,L1036,1,1,FAIL,5
W080,L1036,1,2,PASS,1
W080,L1036,1,3,PASS,1
W080,L1036,1,4,FAIL,4
W080,L1036,2,0,PASS,1
W080,L1036,2,1,FAIL,4
W080,L1036,2,2,PASS,1
W080,L1036,2,3,FAIL,4
W080,L1036,2,4,FAIL,5
W080,L1036,3,0,FAIL,4
W080,L1036,3,1,PASS,1
W080,L1036,3,2,FAIL,5
W080,L1036,3,3,PASS,1
W080,L1036,3,4,FAIL,5
W080,L1036,4,0,PASS,1
W080,L1036,4,1,PASS,1
W080,L1036,4,2,FAIL,3
W080,L1036,4,3,FAIL,4
W080,L1036,4,4,FAIL,5
W081,L1037,0,0,FAIL,3
W081,L1037,0,1,FAIL,3
W081,L1037,0,2,FAIL,4
W081,L1037,0,3,FAIL,5
W081,L1037,0,4,FAIL,5
W081,L1037,1,0,FAIL,4
W081,L1037,1,1,PASS,1
W081,L1037,1,2,FAIL,4
W081,L1037,1,3,FAIL,3
W081,L1037,1,4,FAIL,5
W081,L1037,2,0,FAIL,5
W081,L1037,2,1,PASS,1
W081,L1037,2,2,PASS,1
W081,L1037,2,3,PASS,1
W081,L1037,2,4,FAIL,5
W081,L1037,3,0,FAIL,5
W081,L1037,3,1,FAIL,3
W081,L1037,3,2,PASS,1
W081,L1037,3,3,FAIL,3
W081,L1037,3,4,FAIL,5
W081,L1037,4,0,FAIL,4
W081,L1037,4,1,FAIL,3
W081,L1037,4,2,FAIL,4
W081,L1037,4,3,FAIL,4
W081,L1037,4,4,FAIL,4
W082,L1037,0,0,FAIL,4
W082,L1037,0,1,FAIL,5
W082,L1037,0,2,FAIL,4
W082,L1037,0,3,FAIL,5
W082,L1037,0,4,FAIL,5
W082,L1037,1,0,FAIL,3
W082,L1037,1,1,PASS,1
W082,L1037,1,2,FAIL,4
W082,L1037,1,3,PASS,1
W082,L1037,1,4,FAIL,4
W082,L1037,2,0,FAIL,3
W082,L1037,2,1,PASS,1
W082,L1037,2,2,PASS,1
W082,L1037,2,3,FAIL,5
W082,L1037,2,4,PASS,1
W082,L1037,3,0,FAIL,4
W082,L1037,3,1,PASS,1
W082,L1037,3,2,PASS,1
W082,L1037,3,3,FAIL,5
W082,L1037,3,4,FAIL,3
W082,L1037,4,0,FAIL,5
W082,L1037,4,1,FAIL,4
W082,L1037,4,2,FAIL,3
W082,L1037,4,3,FAIL,4
W082,L1037,4,4,FAIL,5
W083,L1037,0,0,FAIL,4
W083,L1037,0,1,FAIL,5
W083,L1037,0,2,FAIL,4
W083,L1037,0,3,FAIL,5
W083,L1037,0,4,FAIL,5
W083,L1037,1,0,FAIL,4
W083,L1037,1,1,PASS,1
W083,L1037,1,2,PASS,1
W083,L1037,1,3,PASS,1
W083,L1037,1,4,FAIL,3
W083,L1037,2,0,FAIL,3
W083,L1037,2,1,PASS,1
W083,L1037,2,2,FAIL,4
W083,L1037,2,3,PASS,1
W083,L1037,2,4,FAIL,4
W083,L1037,3,0,FAIL,4
W083,L1037,3,1,PASS,1
W083,L1037,3,2,PASS,1
W083,L1037,3,3,PASS,1
W083,L1037,3,4,PASS,1
W083,L1037,4,0,FAIL,4
W083,L1037,4,1,FAIL,3
W083,L1037,4,2,FAIL,4
W083,L1037,4,3,FAIL,4
W083,L1037,4,4,PASS,1
W084,L1037,0,0,FAIL,3
W084,L1037,0,1,FAIL,5
W084,L1037,0,2,FAIL,4
W084,L1037,0,3,FAIL,4
W084,L1037,0,4,FAIL,4
W084,L1037,1,0,FAIL,3
W084,L1037,1,1,PASS,1
W084,L1037,1,2,PASS,1
W084,L1037,1,3,FAIL,3
W084,L1037,1,4,FAIL,5
W084,L1037,2,0,FAIL,4
W084,L1037,2,1,PASS,1
W084,L1037,2,2,PASS,1
W084,L1037,2,3,PASS,1
W084,L1037,2,4,FAIL,5
W084,L1037,3,0,FAIL,5
W084,L1037,3,1,PASS,1
W084,L1037,3,2,PASS,1
W084,L1037,3,3,PASS,1
W084,L1037,3,4,FAIL,5
W084,L1037,4,0,FAIL,3
W084,L1037,4,1,PASS,1
W084,L1037,4,2,FAIL,5
W084,L1037,4,3,FAIL,4
W084,L1037,4,4,FAIL,3
W085,L1037,0,0,FAIL,4
W085,L1037,0,1,FAIL,3
W085,L1037,0,2,FAIL,3
W085,L1037,0,3,FAIL,3
W085,L1037,0,4,FAIL,5
W085,L1037,1,0,FAIL,4
W085,L1037,1,1,PASS,1
W085,L1037,1,2,PASS,1
W085,L1037,1,3,PASS,1
W085,L1037,1,4,FAIL,3
W085,L1037,2,0,FAIL,3
W085,L1037,2,1,PASS,1
W085,L1037,2,2,PASS,1
W085,L1037,2,3,PASS,1
W085,L1037,2,4,FAIL,5
W085,L1037,3,0,FAIL,5
W085,L1037,3,1,FAIL,5
W085,L1037,3,2,PASS,1
W085,L1037,3,3,PASS,1
W085,L1037,3,4,FAIL,4
W085,L1037,4,0,PASS,1
W085,L1037,4,1,PASS,1
W085,L1037,4,2,FAIL,3
W085,L1037,4,3,FAIL,3
W085,L1037,4,4,FAIL,5
W086,L1038,0,0,FAIL,3
W086,L1038,0,1,FAIL,5
W086,L1038,0,2,FAIL,3
W086,L1038,0,3,FAIL,4
W086,L1038,0,4,FAIL,4
W086,L1038,1,0,FAIL,5
W086,L1038,1,1,PASS,1
W086,L1038,1,2,PASS,1
W086,L1038,1,3,PASS,1
W086,L1038,1,4,FAIL,5
W086,L1038,2,0,FAIL,4
W086,L1038,2,1,PASS,1
W086,L1038,2,2,PASS,1
W086,L1038,2,3,PASS,1
W086,L1038,2,4,FAIL,5
W086,L1038,3,0,FAIL,4
W086,L1038,3,1,PASS,1
W086,L1038,3,2,PASS,1
W086,L1038,3,3,PASS,1
W086,L1038,3,4,FAIL,4
W086,L1038,4,0,FAIL,4
W086,L1038,4,1,FAIL,4
W086,L1038,4,2,FAIL,4
W086,L1038,4,3,FAIL,5
W086,L1038,4,4,FAIL,4
W087,L1038,0,0,FAIL,5
W087,L1038,0,1,FAIL,3
W087,L1038,0,2,FAIL,4
W087,L1038,0,3,FAIL,3
W087,L1038,0,4,FAIL,3
W087,L1038,1,0,PASS,1
W087,L1038,1,1,PASS,1
W087,L1038,1,2,PASS,1
W087,L1038,1,3,PASS,1
W087,L1038,1,4,FAIL,4
W087,L1038,2,0,FAIL,4
W087,L1038,2,1,FAIL,4
W087,L1038,2,2,FAIL,4
W087,L1038,2,3,PASS,1
W087,L1038,2,4,FAIL,3
W087,L1038,3,0,FAIL,4
W087,L1038,3,1,PASS,1
W087,L1038,3,2,PASS,1
W087,L1038,3,3,PASS,1
W087,L1038,3,4,FAIL,3
W087,L1038,4,0,FAIL,4
W087,L1038,4,1,FAIL,5
W087,L1038,4,2,FAIL,5
W087,L1038,4,3,FAIL,3
W087,L1038,4,4,FAIL,3
W088,L1038,0,0,PASS,1
W088,L1038,0,1,FAIL,3
W088,L1038,0,2,FAIL,3
W088,L1038,0,3,FAIL,5
W088,L1038,0,4,FAIL,3
W088,L1038,1,0,FAIL,4
W088,L1038,1,1,FAIL,3
W088,L1038,1,2,PASS,1
W088,L1038,1,3,PASS,1
W088,L1038,1,4,FAIL,5
W088,L1038,2,0,FAIL,5
W088,L1038,2,1,FAIL,4
W088,L1038,2,2,PASS,1
W088,L1038,2,3,PASS,1
W088,L1038,2,4,FAIL,4
W088,L1038,3,0,FAIL,4
W088,L1038,3,1,PASS,1
W088,L1038,3,2,FAIL,3
W088,L1038,3,3,FAIL,3
W088,L1038,3,4,FAIL,4
W088,L1038,4,0,FAIL,4
W088,L1038,4,1,FAIL,3
W088,L1038,4,2,FAIL,5
W088,L1038,4,3,FAIL,5
W088,L1038,4,4,FAIL,5
W089,L1038,0,0,FAIL,5
W089,L1038,0,1,FAIL,5
W089,L1038,0,2,FAIL,3
W089,L1038,0,3,FAIL,5
W089,L1038,0,4,FAIL,4
W089,L1038,1,0,FAIL,3
W089,L1038,1,1,PASS,1
W089,L1038,1,2,PASS,1
W089,L1038,1,3,FAIL,4
W089,L1038,1,4,FAIL,4
W089,L1038,2,0,FAIL,3
W089,L1038,2,1,PASS,1
W089,L1038,2,2,PASS,1
W089,L1038,2,3,PASS,1
W089,L1038,2,4,FAIL,3
W089,L1038,3,0,FAIL,5
W089,L1038,3,1,PASS,1
W089,L1038,3,2,PASS,1
W089,L1038,3,3,FAIL,4
W089,L1038,3,4,PASS,1
W089,L1038,4,0,FAIL,3
W089,L1038,4,1,FAIL,3
W089,L1038,4,2,FAIL,3
W089,L1038,4,3,FAIL,4
W089,L1038,4,4,FAIL,5
W090,L1038,0,0,FAIL,4
W090,L1038,0,1,FAIL,4
W090,L1038,0,2,FAIL,5
W090,L1038,0,3,FAIL,3
W090,L1038,0,4,FAIL,4
W090,L1038,1,0,FAIL,3
W090,L1038,1,1,PASS,1
W090,L1038,1,2,FAIL,4
W090,L1038,1,3,PASS,1
W090,L1038,1,4,FAIL,5
W090,L1038,2,0,FAIL,3
W090,L1038,2,1,FAIL,4
W090,L1038,2,2,PASS,1
W090,L1038,2,3,PASS,1
W090,L1038,2,4,FAIL,3
W090,L1038,3,0,FAIL,3
W090,L1038,3,1,PASS,1
W090,L1038,3,2,PASS,1
W090,L1038,3,3,FAIL,5
W090,L1038,3,4,FAIL,3
W090,L1038,4,0,FAIL,5
W090,L1038,4,1,FAIL,3
W090,L1038,4,2,FAIL,4
W090,L1038,4,3,FAIL,5
W090,L1038,4,4,FAIL,4
W091,L1039,0,0,FAIL,4
W091,L1039,0,1,FAIL,3
W091,L1039,0,2,FAIL,3
W091,L1039,0,3,FAIL,4
W091,L1039,0,4,FAIL,3
W091,L1039,1,0,FAIL,5
W091,L1039,1,1,PASS,1
W091,L1039,1,2,PASS,1
W091,L1039,1,3,PASS,1
W091,L1039,1,4,FAIL,5
W091,L1039,2,0,FAIL,3
W091,L1039,2,1,FAIL,3
W091,L1039,2,2,PASS,1
W091,L1039,2,3,PASS,1
W091,L1039,2,4,FAIL,5
W091,L1039,3,0,FAIL,3
W091,L1039,3,1,PASS,1
W091,L1039,3,2,FAIL,3
W091,L1039,3,3,PASS,1
W091,L1039,3,4,FAIL,3
W091,L1039,4,0,FAIL,3
W091,L1039,4,1,FAIL,5
W091,L1039,4,2,FAIL,4
W091,L1039,4,3,FAIL,3
W091,L1039,4,4,FAIL,5
W092,L1039,0,0,FAIL,3
W092,L1039,0,1,FAIL,3
W092,L1039,0,2,FAIL,3
W092,L1039,0,3,FAIL,5
W092,L1039,0,4,FAIL,4
W092,L1039,1,0,FAIL,4
W092,L1039,1,1,PASS,1
W092,L1039,1,2,PASS,1
W092,L1039,1,3,FAIL,3
W092,L1039,1,4,FAIL,3
W092,L1039,2,0,FAIL,4
W092,L1039,2,1,PASS,1
W092,L1039,2,2,FAIL,5
W092,L1039,2,3,FAIL,4
W092,L1039,2,4,FAIL,4
W092,L1039,3,0,FAIL,3
W092,L1039,3,1,PASS,1
W092,L1039,3,2,PASS,1
W092,L1039,3,3,PASS,1
W092,L1039,3,4,FAIL,4
W092,L1039,4,0,FAIL,5
W092,L1039,4,1,FAIL,5
W092,L1039,4,2,FAIL,4
W092,L1039,4,3,FAIL,5
W092,L1039,4,4,FAIL,5
W093,L1039,0,0,FAIL,3
W093,L1039,0,1,FAIL,3
W093,L1039,0,2,FAIL,3
W093,L1039,0,3,FAIL,3
W093,L1039,0,4,FAIL,3
W093,L1039,1,0,FAIL,3
W093,L1039,1,1,PASS,1
W093,L1039,1,2,PASS,1
W093,L1039,1,3,PASS,1
W093,L1039,1,4,FAIL,5
W093,L1039,2,0,FAIL,3
W093,L1039,2,1,PASS,1
W093,L1039,2,2,PASS,1
W093,L1039,2,3,FAIL,5
W093,L1039,2,4,FAIL,4
W093,L1039,3,0,FAIL,3
W093,L1039,3,1,FAIL,4
W093,L1039,3,2,PASS,1
W093,L1039,3,3,PASS,1
W093,L1039,3,4,FAIL,5
W093,L1039,4,0,FAIL,4
W093,L1039,4,1,FAIL,3
W093,L1039,4,2,FAIL,3
W093,L1039,4,3,FAIL,5
W093,L1039,4,4,FAIL,3
W094,L1039,0,0,FAIL,4
W094,L1039,0,1,FAIL,3
W094,L1039,0,2,FAIL,3
W094,L1039,0,3,FAIL,4
W094,L1039,0,4,FAIL,3
W094,L1039,1,0,FAIL,5
W094,L1039,1,1,FAIL,5
W094,L1039,1,2,PASS,1
W094,L1039,1,3,FAIL,4
W094,L1039,1,4,FAIL,5
W094,L1039,2,0,FAIL,4
W094,L1039,2,1,FAIL,3
W094,L1039,2,2,PASS,1
W094,L1039,2,3,FAIL,3
W094,L1039,2,4,FAIL,4
W094,L1039,3,0,FAIL,5
W094,L1039,3,1,PASS,1
W094,L1039,3,2,FAIL,4
W094,L1039,3,3,FAIL,3
W094,L1039,3,4,FAIL,3
W094,L1039,4,0,FAIL,3
W094,L1039,4,1,FAIL,4
W094,L1039,4,2,FAIL,5
W094,L1039,4,3,FAIL,3
W094,L1039,4,4,FAIL,4
W095,L1039,0,0,FAIL,3
W095,L1039,0,1,FAIL,3
W095,L1039,0,2,FAIL,5
W095,L1039,0,3,FAIL,3
W095,L1039,0,4,FAIL,4
W095,L1039,1,0,FAIL,4
W095,L1039,1,1,FAIL,5
W095,L1039,1,2,PASS,1
W095,L1039,1,3,PASS,1
W095,L1039,1,4,FAIL,4
W095,L1039,2,0,FAIL,3
W095,L1039,2,1,FAIL,3
W095,L1039,2,2,FAIL,4
W095,L1039,2,3,PASS,1
W095,L1039,2,4,FAIL,5
W095,L1039,3,0,FAIL,5
W095,L1039,3,1,FAIL,4
W095,L1039,3,2,PASS,1
W095,L1039,3,3,PASS,1
W095,L1039,3,4,FAIL,4
W095,L1039,4,0,FAIL,3
W095,L1039,4,1,FAIL,5
W095,L1039,4,2,FAIL,5
W095,L1039,4,3,FAIL,4
W095,L1039,4,4,FAIL,4
W096,L1040,0,0,FAIL,4
W096,L1040,0,1,FAIL,5
W096,L1040,0,2,FAIL,4
W096,L1040,0,3,FAIL,3
W096,L1040,0,4,FAIL,3
W096,L1040,1,0,FAIL,4
W096,L1040,1,1,FAIL,4
W096,L1040,1,2,PASS,1
W096,L1040,1,3,PASS,1
W096,L1040,1,4,FAIL,3
W096,L1040,2,0,FAIL,5
W096,L1040,2,1,FAIL,5
W096,L1040,2,2,PASS,1
W096,L1040,2,3,PASS,1
W096,L1040,2,4,FAIL,3
W096,L1040,3,0,FAIL,4
W096,L1040,3,1,FAIL,3
W096,L1040,3,2,FAIL,5
W096,L1040,3,3,FAIL,5
W096,L1040,3,4,FAIL,5
W096,L1040,4,0,FAIL,5
W096,L1040,4,1,FAIL,5
W096,L1040,4,2,FAIL,5
W096,L1040,4,3,FAIL,4
W096,L1040,4,4,FAIL,3
W097,L1040,0,0,FAIL,3
W097,L1040,0,1,FAIL,5
W097,L1040,0,2,FAIL,5
W097,L1040,0,3,FAIL,4
W097,L1040,0,4,FAIL,3
W097,L1040,1,0,FAIL,4
W097,L1040,1,1,PASS,1
W097,L1040,1,2,PASS,1
W097,L1040,1,3,PASS,1
W097,L1040,1,4,FAIL,3
W097,L1040,2,0,FAIL,5
W097,L1040,2,1,PASS,1
W097,L1040,2,2,PASS,1
W097,L1040,2,3,PASS,1
W097,L1040,2,4,FAIL,3
W097,L1040,3,0,FAIL,5
W097,L1040,3,1,FAIL,3
